time,phase,cycle,ee_x,ee_y,ee_z,target_x,target_y,target_z,pos_error,yaw,yaw_target,yaw_error,gripper,gripper_target
76.00,HOVER_UP,1,0.0000,2.7853,2.7066,-4.1178,2.8498,1.8903,4.1984,0.1407,0.1407,0.0000,0.0442,0.0500
76.10,HOVER_UP,1,0.0000,2.7685,2.7032,-4.1178,2.8498,1.8903,4.1981,0.1425,0.1425,0.0000,0.0453,0.0500
76.20,HOVER_UP,1,0.0000,2.7514,2.7005,-4.1178,2.8498,1.8903,4.1979,0.1438,0.1438,0.0000,0.0464,0.0500
76.30,HOVER_UP,1,0.0000,2.7514,2.7005,-4.1178,2.8498,1.8903,4.1979,0.1438,0.1438,0.0000,0.0464,0.0500
76.40,HOVER_UP,1,0.0000,2.7341,2.6986,-4.1178,2.8498,1.8903,4.1980,0.1448,0.1448,0.0000,0.0475,0.0500
76.50,HOVER_UP,1,0.0000,2.7166,2.6974,-4.1178,2.8498,1.8903,4.1983,0.1454,0.1454,0.0000,0.0487,0.0500
76.60,HOVER_UP,1,0.0000,2.7166,2.6974,-4.1178,2.8498,1.8903,4.1983,0.1454,0.1454,0.0000,0.0487,0.0500
76.70,HOVER_UP,1,0.0000,2.7166,2.6974,-4.1178,2.8498,1.8903,4.1983,0.1454,0.1454,0.0000,0.0487,0.0500
76.80,HOVER_UP,1,0.0000,2.7166,2.6974,-4.1178,2.8498,1.8903,4.1983,0.1454,0.1454,0.0000,0.0487,0.0500
76.90,HOVER_UP,1,0.0000,2.7166,2.6974,-4.1178,2.8498,1.8903,4.1983,0.1454,0.1454,0.0000,0.0487,0.0500
77.00,HOVER_UP,1,0.0000,2.7166,2.6974,-4.1178,2.8498,1.8903,4.1983,0.1454,0.1454,0.0000,0.0487,0.0500
77.10,HOVER_UP,1,0.0000,2.6990,2.6970,-4.1178,2.8498,1.8903,4.1988,0.1253,0.1253,0.0000,0.0496,0.0500
77.20,HOVER_UP,1,0.0000,2.6990,2.6970,-4.1178,2.8498,1.8903,4.1988,0.1253,0.1253,0.0000,0.0496,0.0500
77.30,HOVER_UP,1,-0.0221,2.7123,2.6891,-4.1178,2.8498,1.8903,4.1751,0.1331,0.1331,0.0000,0.0503,0.0500
77.40,HOVER_UP,1,-0.0747,2.7584,2.6645,-4.1178,2.8498,1.8903,4.1176,0.1511,0.1511,0.0000,0.0506,0.0500
77.50,HOVER_UP,1,-0.0747,2.7584,2.6645,-4.1178,2.8498,1.8903,4.1176,0.1511,0.1511,0.0000,0.0506,0.0500
77.60,HOVER_UP,1,-0.1544,2.8179,2.6325,-4.1178,2.8498,1.8903,4.0324,0.1773,0.1773,0.0000,0.0509,0.0500
77.70,HOVER_UP,1,-0.2423,2.8837,2.5973,-4.1178,2.8498,1.8903,3.9396,0.2046,0.2046,0.0000,0.0509,0.0500
77.80,HOVER_UP,1,-0.2423,2.8837,2.5973,-4.1178,2.8498,1.8903,3.9396,0.2046,0.2046,0.0000,0.0509,0.0500
77.90,HOVER_UP,1,-0.3347,2.9511,2.5600,-4.1178,2.8498,1.8903,3.8433,0.2316,0.2316,0.0000,0.0511,0.0500
78.00,HOVER_UP,1,-0.4313,3.0169,2.5207,-4.1178,2.8498,1.8903,3.7437,0.2582,0.2582,0.0000,0.0512,0.0500
78.10,HOVER_UP,1,-0.4313,3.0169,2.5207,-4.1178,2.8498,1.8903,3.7437,0.2582,0.2582,0.0000,0.0512,0.0500
78.20,HOVER_UP,1,-0.5322,3.0801,2.4796,-4.1178,2.8498,1.8903,3.6410,0.2847,0.2847,0.0000,0.0514,0.0500
78.30,HOVER_UP,1,-0.6372,3.1404,2.4363,-4.1178,2.8498,1.8903,3.5352,0.3111,0.3111,0.0000,0.0513,0.0500
78.40,HOVER_UP,1,-0.6372,3.1404,2.4363,-4.1178,2.8498,1.8903,3.5352,0.3111,0.3111,0.0000,0.0513,0.0500
78.50,HOVER_UP,1,-0.7462,3.1974,2.3909,-4.1178,2.8498,1.8903,3.4263,0.3375,0.3375,0.0000,0.0513,0.0500
78.60,HOVER_UP,1,-0.8591,3.2510,2.3432,-4.1178,2.8498,1.8903,3.3144,0.3638,0.3638,0.0000,0.0511,0.0500
78.70,HOVER_UP,1,-0.9758,3.3008,2.2931,-4.1178,2.8498,1.8903,3.1997,0.3902,0.3902,0.0000,0.0510,0.0500
78.80,HOVER_UP,1,-0.9758,3.3008,2.2931,-4.1178,2.8498,1.8903,3.1997,0.3902,0.3902,0.0000,0.0510,0.0500
78.90,HOVER_UP,1,-1.0961,3.3466,2.2405,-4.1178,2.8498,1.8903,3.0822,0.4167,0.4167,0.0000,0.0508,0.0500
79.00,HOVER_UP,1,-1.2198,3.3879,2.1854,-4.1178,2.8498,1.8903,2.9622,0.4434,0.4434,0.0000,0.0507,0.0500
79.10,HOVER_UP,1,-1.2198,3.3879,2.1854,-4.1178,2.8498,1.8903,2.9622,0.4434,0.4434,0.0000,0.0507,0.0500
79.20,HOVER_UP,1,-1.3468,3.4247,2.1313,-4.1178,2.8498,1.8903,2.8402,0.4707,0.4707,0.0000,0.0505,0.0500
79.30,HOVER_UP,1,-1.4768,3.4567,2.0803,-4.1178,2.8498,1.8903,2.7165,0.4992,0.4992,0.0000,0.0503,0.0500
79.40,HOVER_UP,1,-1.6097,3.4836,2.0191,-4.1178,2.8498,1.8903,2.5902,0.5265,0.5265,0.0000,0.0501,0.0500
79.50,HOVER_UP,1,-1.6097,3.4836,2.0191,-4.1178,2.8498,1.8903,2.5902,0.5265,0.5265,0.0000,0.0501,0.0500
79.60,HOVER_UP,1,-1.7444,3.5038,1.9704,-4.1178,2.8498,1.8903,2.4632,0.5571,0.5571,0.0000,0.0499,0.0500
79.70,HOVER_UP,1,-1.8826,3.5210,1.9304,-4.1178,2.8498,1.8903,2.3341,0.5891,0.5891,0.0000,0.0498,0.0500
79.80,HOVER_UP,1,-1.8826,3.5210,1.9304,-4.1178,2.8498,1.8903,2.3341,0.5891,0.5891,0.0000,0.0498,0.0500
79.90,HOVER_UP,1,-2.0242,3.5347,1.8966,-4.1178,2.8498,1.8903,2.2027,0.6218,0.6218,0.0000,0.0497,0.0500
80.00,HOVER_UP,1,-2.1693,3.5448,1.8699,-4.1178,2.8498,1.8903,2.0689,0.6549,0.6549,0.0000,0.0496,0.0500
80.10,HOVER_UP,1,-2.3164,3.5491,1.8260,-4.1178,2.8498,1.8903,1.9334,0.6859,0.6859,0.0000,0.0495,0.0500
80.20,HOVER_UP,1,-2.3164,3.5491,1.8260,-4.1178,2.8498,1.8903,1.9334,0.6859,0.6859,0.0000,0.0495,0.0500
80.30,HOVER_UP,1,-2.4639,3.5454,1.7994,-4.1178,2.8498,1.8903,1.7966,0.7190,0.7190,0.0000,0.0495,0.0500
80.40,HOVER_UP,1,-2.6139,3.5372,1.7904,-4.1178,2.8498,1.8903,1.6566,0.7519,0.7519,0.0000,0.0495,0.0500
80.50,HOVER_UP,1,-2.6139,3.5372,1.7904,-4.1178,2.8498,1.8903,1.6566,0.7519,0.7519,0.0000,0.0495,0.0500
80.60,HOVER_UP,1,-2.7629,3.5199,1.7906,-4.1178,2.8498,1.8903,1.5149,0.7843,0.7843,0.0000,0.0495,0.0500
80.70,HOVER_UP,1,-2.9061,3.4982,1.7922,-4.1178,2.8498,1.8903,1.3777,0.8146,0.8146,0.0000,0.0495,0.0500
80.80,HOVER_UP,1,-2.9061,3.4982,1.7922,-4.1178,2.8498,1.8903,1.3777,0.8146,0.8146,0.0000,0.0495,0.0500
80.90,HOVER_UP,1,-3.0403,3.4733,1.7955,-4.1178,2.8498,1.8903,1.2485,0.8424,0.8424,0.0000,0.0496,0.0500
81.00,HOVER_UP,1,-3.1655,3.4466,1.8006,-4.1178,2.8498,1.8903,1.1274,0.8676,0.8676,0.0000,0.0496,0.0500
81.10,HOVER_UP,1,-3.1655,3.4466,1.8006,-4.1178,2.8498,1.8903,1.1274,0.8676,0.8676,0.0000,0.0497,0.0500
81.20,HOVER_UP,1,-3.2813,3.4189,1.8070,-4.1178,2.8498,1.8903,1.0152,0.8901,0.8901,0.0000,0.0497,0.0500
81.30,HOVER_UP,1,-3.3872,3.3906,1.8218,-4.1178,2.8498,1.8903,0.9115,0.9102,0.9102,0.0000,0.0498,0.0500
81.40,HOVER_UP,1,-3.4844,3.3638,1.8356,-4.1178,2.8498,1.8903,0.8175,0.9278,0.9278,0.0000,0.0499,0.0500
81.50,HOVER_UP,1,-3.4844,3.3638,1.8356,-4.1178,2.8498,1.8903,0.8175,0.9278,0.9278,0.0000,0.0499,0.0500
81.60,HOVER_UP,1,-3.5722,3.3387,1.8472,-4.1178,2.8498,1.8903,0.7339,0.9428,0.9428,0.0000,0.0499,0.0500
81.70,HOVER_UP,1,-3.6512,3.3164,1.8578,-4.1178,2.8498,1.8903,0.6607,0.9554,0.9554,0.0000,0.0500,0.0500
81.80,HOVER_UP,1,-3.6512,3.3164,1.8578,-4.1178,2.8498,1.8903,0.6607,0.9554,0.9554,0.0000,0.0500,0.0500
81.90,HOVER_UP,1,-3.7393,3.2867,1.8701,-4.1178,2.8498,1.8903,0.5784,0.9702,0.9702,0.0000,0.0501,0.0500
82.00,HOVER_UP,1,-3.8146,3.2576,1.8818,-4.1178,2.8498,1.8903,0.5082,0.9820,0.9820,0.0000,0.0501,0.0500
82.10,HOVER_UP,1,-3.8945,3.2240,1.8948,-4.1178,2.8498,1.8903,0.4357,0.9950,0.9950,0.0000,0.0501,0.0500
82.20,HOVER_UP,1,-3.8945,3.2240,1.8948,-4.1178,2.8498,1.8903,0.4357,0.9950,0.9950,0.0000,0.0501,0.0500
82.30,HOVER_UP,1,-3.9633,3.1919,1.9076,-4.1178,2.8498,1.8903,0.3758,1.0052,1.0052,0.0000,0.0502,0.0500
82.40,HOVER_UP,1,-4.0196,3.1705,1.9193,-4.1178,2.8498,1.8903,0.3367,1.0117,1.0117,0.0000,0.0502,0.0500
82.50,HOVER_UP,1,-4.0196,3.1705,1.9193,-4.1178,2.8498,1.8903,0.3367,1.0117,1.0117,0.0000,0.0502,0.0500
82.60,HOVER_UP,1,-4.0659,3.1577,1.9315,-4.1178,2.8498,1.8903,0.3150,1.0152,1.0152,0.0000,0.0502,0.0500
82.70,HOVER_UP,1,-4.1076,3.1473,1.9446,-4.1178,2.8498,1.8903,0.3025,1.0175,1.0175,0.0000,0.0502,0.0500
82.80,HOVER_UP,1,-4.1460,3.1375,1.9584,-4.1178,2.8498,1.8903,0.2970,1.0189,1.0189,0.0000,0.0502,0.0500
82.90,HOVER_UP,1,-4.1460,3.1375,1.9584,-4.1178,2.8498,1.8903,0.2970,1.0189,1.0189,0.0000,0.0502,0.0500
83.00,HOVER_UP,1,-4.1766,3.1311,1.9721,-4.1178,2.8498,1.8903,0.2987,1.0184,1.0184,0.0000,0.0501,0.0500
83.10,HOVER_UP,1,-4.2046,3.1263,1.9858,-4.1178,2.8498,1.8903,0.3051,1.0176,1.0176,0.0000,0.0501,0.0500
83.20,HOVER_UP,1,-4.2046,3.1263,1.9858,-4.1178,2.8498,1.8903,0.3051,1.0176,1.0176,0.0000,0.0501,0.0500
83.30,HOVER_UP,1,-4.2265,3.1246,1.9994,-4.1178,2.8498,1.8903,0.3150,1.0152,1.0152,0.0000,0.0501,0.0500
83.40,HOVER_UP,1,-4.2457,3.1246,2.0127,-4.1178,2.8498,1.8903,0.3269,1.0125,1.0125,0.0000,0.0501,0.0500
83.50,HOVER_UP,1,-4.2712,3.1164,2.0253,-4.1178,2.8498,1.8903,0.3359,1.0121,1.0121,0.0000,0.0500,0.0500
83.60,HOVER_UP,1,-4.2712,3.1164,2.0253,-4.1178,2.8498,1.8903,0.3359,1.0121,1.0121,0.0000,0.0500,0.0500
83.70,HOVER_UP,1,-4.2905,3.1121,2.0381,-4.1178,2.8498,1.8903,0.3471,1.0107,1.0107,0.0000,0.0500,0.0500
83.80,HOVER_UP,1,-4.3058,3.1105,2.0504,-4.1178,2.8498,1.8903,0.3591,1.0086,1.0086,0.0000,0.0500,0.0500
83.90,HOVER_UP,1,-4.3058,3.1105,2.0504,-4.1178,2.8498,1.8903,0.3591,1.0086,1.0086,0.0000,0.0500,0.0500
84.00,HOVER_UP,1,-4.3192,3.1093,2.0620,-4.1178,2.8498,1.8903,0.3707,1.0066,1.0066,0.0000,0.0500,0.0500
84.10,HOVER_UP,1,-4.3317,3.1077,2.0727,-4.1178,2.8498,1.8903,0.3814,1.0049,1.0049,0.0000,0.0500,0.0500
84.20,HOVER_UP,1,-4.3463,3.1019,2.0819,-4.1178,2.8498,1.8903,0.3905,1.0044,1.0044,0.0000,0.0500,0.0500
84.30,HOVER_UP,1,-4.3463,3.1019,2.0819,-4.1178,2.8498,1.8903,0.3905,1.0044,1.0044,0.0000,0.0500,0.0500
84.40,HOVER_UP,1,-4.3571,3.0992,2.0905,-4.1178,2.8498,1.8903,0.3995,1.0034,1.0034,0.0000,0.0499,0.0500
84.50,HOVER_UP,1,-4.3667,3.0962,2.0981,-4.1178,2.8498,1.8903,0.4072,1.0028,1.0028,0.0000,0.0499,0.0500
84.60,HOVER_UP,1,-4.3667,3.0962,2.0981,-4.1178,2.8498,1.8903,0.4072,1.0028,1.0028,0.0000,0.0499,0.0500
84.70,HOVER_UP,1,-4.3732,3.0951,2.1047,-4.1178,2.8498,1.8903,0.4140,1.0020,1.0020,0.0000,0.0499,0.0500
84.80,HOVER_UP,1,-4.3792,3.0934,2.1098,-4.1178,2.8498,1.8903,0.4193,1.0015,1.0015,0.0000,0.0499,0.0500
84.90,HOVER_UP,1,-4.3792,3.0934,2.1098,-4.1178,2.8498,1.8903,0.4193,1.0015,1.0015,0.0000,0.0499,0.0500
85.00,HOVER_UP,1,-4.3846,3.0909,2.1134,-4.1178,2.8498,1.8903,0.4232,1.0015,1.0015,0.0000,0.0499,0.0500
85.10,HOVER_UP,1,-4.3891,3.0880,2.1155,-4.1178,2.8498,1.8903,0.4255,1.0017,1.0017,0.0000,0.0499,0.0500
85.20,HOVER_UP,1,-4.3925,3.0851,2.1163,-4.1178,2.8498,1.8903,0.4265,1.0021,1.0021,0.0000,0.0499,0.0500
85.30,HOVER_UP,1,-4.3925,3.0851,2.1163,-4.1178,2.8498,1.8903,0.4265,1.0021,1.0021,0.0000,0.0499,0.0500
85.40,HOVER_UP,1,-4.3941,3.0830,2.1157,-4.1178,2.8498,1.8903,0.4261,1.0027,1.0027,0.0000,0.0499,0.0500
85.50,ALIGN_YAW,1,-4.3952,3.0802,2.1137,-4.1178,2.8498,1.8903,0.4242,1.0037,1.0037,0.0000,0.0500,0.0500
85.60,ALIGN_YAW,1,-4.3966,3.0757,2.1100,-4.1178,2.8498,1.8903,0.4208,1.0053,-1.4246,2.4299,0.0500,0.0500
85.70,ALIGN_YAW,1,-4.3966,3.0757,2.1100,-4.1178,2.8498,1.8903,0.4208,1.0053,-1.4246,2.4299,0.0500,0.0500
85.80,ALIGN_YAW,1,-4.3963,3.0719,2.1052,-4.1178,2.8498,1.8903,0.4160,1.0070,-1.4246,2.4316,0.0500,0.0500
85.90,ALIGN_YAW,1,-4.3958,3.0671,2.0990,-4.1178,2.8498,1.8903,0.4100,1.0093,-1.4246,2.4339,0.0500,0.0500
86.00,ALIGN_YAW,1,-4.3937,3.0631,2.0918,-4.1178,2.8498,1.8903,0.4027,1.0118,-1.4246,2.4364,0.0500,0.0500
86.10,ALIGN_YAW,1,-4.3937,3.0631,2.0918,-4.1178,2.8498,1.8903,0.4027,1.0118,-1.4246,2.4364,0.0500,0.0500
86.20,ALIGN_YAW,1,-4.3907,3.0588,2.0835,-4.1178,2.8498,1.8903,0.3943,1.0146,-1.4246,2.4392,0.0500,0.0500
86.30,ALIGN_YAW,1,-4.3878,3.0535,2.0743,-4.1178,2.8498,1.8903,0.3850,1.0182,-1.4246,2.4428,0.0501,0.0500
86.40,ALIGN_YAW,1,-4.3878,3.0535,2.0743,-4.1178,2.8498,1.8903,0.3850,1.0182,-1.4246,2.4428,0.0501,0.0500
86.50,ALIGN_YAW,1,-4.3837,3.0484,2.0643,-4.1178,2.8498,1.8903,0.3747,1.0220,-1.4246,2.4467,0.0501,0.0500
86.60,ALIGN_YAW,1,-4.3787,3.0430,2.0535,-4.1178,2.8498,1.8903,0.3633,1.0263,-1.4246,2.4509,0.0501,0.0500
86.70,ALIGN_YAW,1,-4.3787,3.0430,2.0535,-4.1178,2.8498,1.8903,0.3633,1.0263,-1.4246,2.4509,0.0501,0.0500
86.80,ALIGN_YAW,1,-4.3724,3.0376,2.0421,-4.1178,2.8498,1.8903,0.3510,1.0464,-1.4246,2.4710,0.0501,0.0500
86.90,ALIGN_YAW,1,-4.3655,3.0315,2.0302,-4.1178,2.8498,1.8903,0.3376,1.0691,-1.4246,2.4937,0.0501,0.0500
87.00,ALIGN_YAW,1,-4.3655,3.0315,2.0302,-4.1178,2.8498,1.8903,0.3376,1.0691,-1.4246,2.4937,0.0501,0.0500
87.10,ALIGN_YAW,1,-4.3575,3.0252,2.0178,-4.1178,2.8498,1.8903,0.3232,1.0943,-1.4246,2.5189,0.0501,0.0500
87.20,ALIGN_YAW,1,-4.3486,3.0181,2.0052,-4.1178,2.8498,1.8903,0.3079,1.1221,-1.4246,2.5467,0.0501,0.0500
87.30,ALIGN_YAW,1,-4.3486,3.0181,2.0052,-4.1178,2.8498,1.8903,0.3079,1.1221,-1.4246,2.5467,0.0501,0.0500
87.40,ALIGN_YAW,1,-4.3388,3.0103,1.9925,-4.1178,2.8498,1.8903,0.2916,1.1525,-1.4246,2.5771,0.0501,0.0500
87.50,ALIGN_YAW,1,-4.3277,3.0022,1.9797,-4.1178,2.8498,1.8903,0.2743,1.1850,-1.4246,2.6096,0.0500,0.0500
87.60,ALIGN_YAW,1,-4.3156,2.9934,1.9674,-4.1178,2.8498,1.8903,0.2563,1.2196,-1.4246,2.6442,0.0500,0.0500
87.70,ALIGN_YAW,1,-4.3156,2.9934,1.9674,-4.1178,2.8498,1.8903,0.2563,1.2196,-1.4246,2.6442,0.0500,0.0500
87.80,ALIGN_YAW,1,-4.3029,2.9841,1.9557,-4.1178,2.8498,1.8903,0.2379,1.2555,-1.4246,2.6801,0.0500,0.0500
87.90,ALIGN_YAW,1,-4.2898,2.9744,1.9448,-4.1178,2.8498,1.8903,0.2193,1.2924,-1.4246,2.7170,0.0500,0.0500
88.00,ALIGN_YAW,1,-4.2764,2.9643,1.9347,-4.1178,2.8498,1.8903,0.2006,1.3298,-1.4246,2.7545,0.0500,0.0500
88.10,ALIGN_YAW,1,-4.2764,2.9643,1.9347,-4.1178,2.8498,1.8903,0.2006,1.3298,-1.4246,2.7545,0.0500,0.0500
88.20,ALIGN_YAW,1,-4.2624,2.9541,1.9256,-4.1178,2.8498,1.8903,0.1817,1.3675,-1.4246,2.7921,0.0500,0.0500
88.30,ALIGN_YAW,1,-4.2479,2.9437,1.9175,-4.1178,2.8498,1.8903,0.1627,1.4051,-1.4246,2.8297,0.0499,0.0500
88.40,ALIGN_YAW,1,-4.2479,2.9437,1.9175,-4.1178,2.8498,1.8903,0.1627,1.4051,-1.4246,2.8297,0.0499,0.0500
88.50,ALIGN_YAW,1,-4.2330,2.9331,1.9102,-4.1178,2.8498,1.8903,0.1436,1.4422,-1.4246,2.8668,0.0499,0.0500
88.60,ALIGN_YAW,1,-4.2179,2.9223,1.9040,-4.1178,2.8498,1.8903,0.1244,1.4786,-1.4246,2.9033,0.0500,0.0500
88.70,ALIGN_YAW,1,-4.2179,2.9223,1.9040,-4.1178,2.8498,1.8903,0.1244,1.4786,-1.4246,2.9033,0.0500,0.0500
88.80,ALIGN_YAW,1,-4.2025,2.9113,1.8987,-4.1178,2.8498,1.8903,0.1050,1.5142,-1.4246,2.9388,0.0500,0.0500
88.90,ALIGN_YAW,1,-4.1870,2.9002,1.8943,-4.1178,2.8498,1.8903,0.0857,1.5485,-1.4246,2.9731,0.0500,0.0500
89.00,ALIGN_YAW,1,-4.1870,2.9002,1.8943,-4.1178,2.8498,1.8903,0.0857,1.5485,-1.4246,2.9731,0.0500,0.0500
89.10,ALIGN_YAW,1,-4.1714,2.8890,1.8910,-4.1178,2.8498,1.8903,0.0664,1.5816,-1.4246,3.0062,0.0500,0.0500
89.20,ALIGN_YAW,1,-4.1556,2.8780,1.8887,-4.1178,2.8498,1.8903,0.0471,1.6131,-1.4246,3.0377,0.0500,0.0500
89.30,ALIGN_YAW,1,-4.1556,2.8780,1.8887,-4.1178,2.8498,1.8903,0.0471,1.6131,-1.4246,3.0377,0.0500,0.0500
89.40,ALIGN_YAW,1,-4.1400,2.8669,1.8874,-4.1178,2.8498,1.8903,0.0281,1.6431,-1.4246,3.0677,0.0500,0.0500
89.50,ALIGN_YAW,1,-4.1245,2.8560,1.8872,-4.1178,2.8498,1.8903,0.0096,1.6716,-1.4246,3.0962,0.0500,0.0500
89.60,ALIGN_YAW,1,-4.1245,2.8560,1.8872,-4.1178,2.8498,1.8903,0.0096,1.6716,-1.4246,3.0962,0.0500,0.0500
89.70,ALIGN_YAW,1,-4.1093,2.8452,1.8878,-4.1178,2.8498,1.8903,0.0100,1.6986,-1.4246,3.1232,0.0500,0.0500
89.80,ALIGN_YAW,1,-4.0943,2.8348,1.8892,-4.1178,2.8498,1.8903,0.0279,1.7241,-1.4246,3.1345,0.0500,0.0500
89.90,ALIGN_YAW,1,-4.0798,2.8245,1.8915,-4.1178,2.8498,1.8903,0.0457,1.7454,-1.4246,3.1132,0.0500,0.0500
90.00,ALIGN_YAW,1,-4.0798,2.8245,1.8915,-4.1178,2.8498,1.8903,0.0457,1.7454,-1.4246,3.1132,0.0500,0.0500
90.10,ALIGN_YAW,1,-4.0657,2.8147,1.8945,-4.1178,2.8498,1.8903,0.0630,1.7626,-1.4246,3.0960,0.0500,0.0500
90.20,ALIGN_YAW,1,-4.0519,2.8052,1.8981,-4.1178,2.8498,1.8903,0.0800,1.7759,-1.4246,3.0827,0.0500,0.0500
90.30,ALIGN_YAW,1,-4.0519,2.8052,1.8981,-4.1178,2.8498,1.8903,0.0800,1.7759,-1.4246,3.0827,0.0500,0.0500
90.40,ALIGN_YAW,1,-4.0388,2.7959,1.9022,-4.1178,2.8498,1.8903,0.0964,1.7897,-1.4246,3.0689,0.0500,0.0500
90.50,ALIGN_YAW,1,-4.0261,2.7871,1.9069,-4.1178,2.8498,1.8903,0.1123,1.7954,-1.4246,3.0631,0.0500,0.0500
90.60,ALIGN_YAW,1,-4.0140,2.7785,1.9119,-4.1178,2.8498,1.8903,0.1277,1.8020,-1.4246,3.0566,0.0500,0.0500
90.70,ALIGN_YAW,1,-4.0140,2.7785,1.9119,-4.1178,2.8498,1.8903,0.1277,1.8020,-1.4246,3.0566,0.0500,0.0500
90.80,ALIGN_YAW,1,-4.0024,2.7704,1.9173,-4.1178,2.8498,1.8903,0.1426,1.7976,-1.4246,3.0609,0.0500,0.0500
90.90,ALIGN_YAW,1,-3.9914,2.7627,1.9230,-4.1178,2.8498,1.8903,0.1570,1.7942,-1.4246,3.0644,0.0500,0.0500
91.00,ALIGN_YAW,1,-3.9914,2.7627,1.9230,-4.1178,2.8498,1.8903,0.1570,1.7942,-1.4246,3.0644,0.0500,0.0500
91.10,ALIGN_YAW,1,-3.9809,2.7554,1.9289,-4.1178,2.8498,1.8903,0.1708,1.7864,-1.4246,3.0722,0.0500,0.0500
91.20,ALIGN_YAW,1,-3.9709,2.7485,1.9349,-4.1178,2.8498,1.8903,0.1840,1.7761,-1.4246,3.0825,0.0500,0.0500
91.30,ALIGN_YAW,1,-3.9709,2.7485,1.9349,-4.1178,2.8498,1.8903,0.1840,1.7761,-1.4246,3.0825,0.0500,0.0500
91.40,ALIGN_YAW,1,-3.9614,2.7419,1.9410,-4.1178,2.8498,1.8903,0.1966,1.7636,-1.4246,3.0949,0.0500,0.0500
91.50,ALIGN_YAW,1,-3.9525,2.7357,1.9471,-4.1178,2.8498,1.8903,0.2087,1.7489,-1.4246,3.1097,0.0500,0.0500
91.60,ALIGN_YAW,1,-3.9525,2.7357,1.9471,-4.1178,2.8498,1.8903,0.2087,1.7489,-1.4246,3.1097,0.0500,0.0500
91.70,ALIGN_YAW,1,-3.9442,2.7299,1.9531,-4.1178,2.8498,1.8903,0.2202,1.7340,-1.4246,3.1246,0.0500,0.0500
91.80,ALIGN_YAW,1,-3.9364,2.7244,1.9591,-4.1178,2.8498,1.8903,0.2310,1.7169,-1.4246,3.1415,0.0500,0.0500
91.90,ALIGN_YAW,1,-3.9364,2.7244,1.9591,-4.1178,2.8498,1.8903,0.2310,1.7169,-1.4246,3.1415,0.0500,0.0500
92.00,ALIGN_YAW,1,-3.9291,2.7194,1.9649,-4.1178,2.8498,1.8903,0.2412,1.7005,-1.4246,3.1252,0.0500,0.0500
92.10,ALIGN_YAW,1,-3.9223,2.7146,1.9704,-4.1178,2.8498,1.8903,0.2508,1.6837,-1.4246,3.1084,0.0500,0.0500
92.20,ALIGN_YAW,1,-3.9223,2.7146,1.9704,-4.1178,2.8498,1.8903,0.2508,1.6837,-1.4246,3.1084,0.0500,0.0500
92.30,ALIGN_YAW,1,-3.9161,2.7104,1.9756,-4.1178,2.8498,1.8903,0.2597,1.6676,-1.4246,3.0922,0.0500,0.0500
92.40,ALIGN_YAW,1,-3.9105,2.7065,1.9805,-4.1178,2.8498,1.8903,0.2677,1.6524,-1.4246,3.0770,0.0500,0.0500
92.50,ALIGN_YAW,1,-3.9105,2.7065,1.9805,-4.1178,2.8498,1.8903,0.2677,1.6524,-1.4246,3.0770,0.0500,0.0500
92.60,ALIGN_YAW,1,-3.9055,2.7031,1.9850,-4.1178,2.8498,1.8903,0.2749,1.6382,-1.4246,3.0628,0.0500,0.0500
92.70,ALIGN_YAW,1,-3.9013,2.7002,1.9891,-4.1178,2.8498,1.8903,0.2811,1.6254,-1.4246,3.0501,0.0500,0.0500
92.80,ALIGN_YAW,1,-3.8978,2.6977,1.9925,-4.1178,2.8498,1.8903,0.2863,1.6140,-1.4246,3.0386,0.0500,0.0500
92.90,ALIGN_YAW,1,-3.8978,2.6977,1.9925,-4.1178,2.8498,1.8903,0.2863,1.6140,-1.4246,3.0386,0.0500,0.0500
93.00,ALIGN_YAW,1,-3.8950,2.6958,1.9952,-4.1178,2.8498,1.8903,0.2905,1.6042,-1.4246,3.0288,0.0500,0.0500
93.10,ALIGN_YAW,1,-3.8930,2.6944,1.9974,-4.1178,2.8498,1.8903,0.2935,1.5959,-1.4246,3.0205,0.0500,0.0500
93.20,ALIGN_YAW,1,-3.8930,2.6944,1.9974,-4.1178,2.8498,1.8903,0.2935,1.5959,-1.4246,3.0205,0.0500,0.0500
93.30,ALIGN_YAW,1,-3.8917,2.6935,1.9988,-4.1178,2.8498,1.8903,0.2955,1.5891,-1.4246,3.0137,0.0500,0.0500
93.40,ALIGN_YAW,1,-3.8911,2.6931,1.9996,-4.1178,2.8498,1.8903,0.2965,1.5845,-1.4246,3.0091,0.0500,0.0500
93.50,ALIGN_YAW,1,-3.8911,2.6931,1.9996,-4.1178,2.8498,1.8903,0.2965,1.5845,-1.4246,3.0091,0.0500,0.0500
93.60,ALIGN_YAW,1,-3.8911,2.6931,1.9997,-4.1178,2.8498,1.8903,0.2965,1.5818,-1.4246,3.0064,0.0500,0.0500
93.70,ALIGN_YAW,1,-3.8917,2.6935,1.9991,-4.1178,2.8498,1.8903,0.2956,1.5810,-1.4246,3.0056,0.0500,0.0500
93.80,ALIGN_YAW,1,-3.8929,2.6944,1.9979,-4.1178,2.8498,1.8903,0.2938,1.5821,-1.4246,3.0068,0.0500,0.0500
93.90,ALIGN_YAW,1,-3.8929,2.6944,1.9979,-4.1178,2.8498,1.8903,0.2938,1.5821,-1.4246,3.0068,0.0500,0.0500
